Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
Male,69,16,57172,2,1,0,159711,0
Female,46,7,97305,4,1,1,82535,1
Male,59,1,144818,3,0,1,180583,1
Male,45,16,194609,1,1,1,16073,0
Female,35,17,4094,4,1,1,116534,0
Male,31,4,68466,4,0,0,98541,1
Male,35,8,99067,1,1,1,93535,0
Female,45,8,30755,3,0,1,10019,0
Male,41,1,142624,2,0,1,190444,0
Male,25,1,190563,2,0,0,24160,1
Male,59,18,150851,2,0,0,188450,1
Male,62,2,29000,3,0,1,161227,1
Male,25,16,185025,4,0,0,181161,0
Female,21,13,57564,4,0,1,181416,0
Female,44,13,145174,4,1,1,42398,0
Female,53,13,132933,4,0,1,198666,1
Female,22,5,43574,4,1,0,71651,0
Female,50,2,163754,1,1,1,189677,1
Female,66,0,78819,2,0,1,138171,0
Male,51,15,91133,2,1,0,125194,1
Female,47,3,77972,3,0,0,171395,0
Female,25,0,121237,1,0,1,100980,1
Male,56,16,93960,4,0,1,123866,0
Male,64,17,196257,4,0,0,38566,1
Female,43,7,74426,4,0,0,178427,0
Male,54,1,179192,1,0,0,196824,1
Female,51,17,38297,3,1,1,52129,0
Male,24,15,114147,1,1,1,113661,0
Female,57,9,8299,3,1,0,59891,0
Male,45,7,172420,2,1,0,19982,1
Male,56,11,41384,3,1,1,111359,0
Female,56,15,117182,2,0,0,129075,0
Female,45,11,76693,3,1,1,159659,0
Female,31,10,32687,2,0,1,63074,0
Female,67,19,195649,2,0,1,135277,0
Female,55,18,60047,4,0,0,42185,0
Male,21,0,141263,3,0,1,195550,0
Female,59,2,187956,4,0,0,77325,0
Female,35,11,54911,2,0,0,131089,1
Male,61,8,77303,4,0,0,10584,0
Male,65,4,94165,1,1,0,180018,1
Female,42,0,100330,4,0,1,127888,0
Male,24,9,92480,3,0,1,140747,1
Male,55,16,174798,4,1,1,178030,0
Female,45,3,34623,1,1,0,57323,1
Male,22,14,113219,4,0,1,137276,0
Male,20,18,123089,2,1,1,123700,0
Female,61,7,50000,2,0,1,119318,0
Female,48,14,71494,2,0,1,152957,0
Male,64,6,96172,3,0,0,168095,0
Male,59,14,194099,4,0,0,162241,0
Female,37,7,190067,2,1,1,24469,1
Male,36,9,42876,4,1,0,91340,0
Male,65,17,118217,1,1,0,113060,1
Male,28,3,182142,1,0,0,148527,1
Female,57,14,90688,3,0,1,151569,0
Male,20,10,104065,4,1,1,76598,0
Male,40,2,66224,1,1,0,170048,1
Female,24,14,25365,3,0,0,70698,0
Male,40,2,29663,3,1,0,166173,0
Male,24,14,196508,2,1,0,129190,0
Female,63,5,104610,1,0,1,188553,0
Female,51,0,103376,4,1,0,162424,0
Female,59,13,83275,1,0,1,81602,0
Female,36,15,123229,1,1,0,170733,1
Male,26,0,194283,4,1,1,162856,0
Male,65,16,141981,4,0,0,113988,1
Female,68,7,60883,2,0,1,141031,0
Female,35,17,12713,3,0,1,169754,0
Male,58,15,143686,4,0,0,20914,1
Female,65,5,98097,4,0,0,49606,1
Male,62,9,20734,1,0,1,175827,1
Female,59,9,161781,4,1,1,140596,0
Male,42,4,153957,4,1,0,79603,0
Female,69,11,71622,1,0,0,129756,1
Female,31,19,78267,1,0,0,153387,0
Male,61,16,144413,1,0,0,123462,0
Female,42,13,39435,2,1,1,149949,0
Male,36,13,12976,3,1,1,132494,1
Male,56,2,82910,4,1,1,33038,0
Male,32,11,136362,1,1,0,135429,1
Male,33,19,130177,1,0,0,22869,0
Male,44,17,45812,3,1,0,22058,1
Female,57,11,181600,2,1,1,152089,0
Female,27,1,189642,4,1,0,98724,0
Male,21,1,111841,2,0,1,13500,1
Female,68,16,187471,2,1,0,134541,1
Male,36,9,179509,2,0,1,102162,1
Female,45,17,57907,1,1,1,186170,1
Female,38,18,120992,3,1,1,139798,0
Female,64,0,81876,3,1,0,195754,1
Female,31,3,179795,3,0,0,78797,0
Male,50,3,35655,2,1,0,120633,1
Male,65,1,186905,4,1,0,62995,0
Female,27,18,23997,2,0,1,143053,0
Female,36,11,66876,3,1,1,92567,0
Male,47,9,110233,1,1,0,63075,0
Female,39,12,122660,2,1,0,25876,1
Male,20,19,157085,1,1,0,143054,1
Male,54,14,32862,3,1,0,80791,1
Male,58,2,52448,2,0,1,86285,0
Female,35,19,176680,1,1,0,40214,0
Male,28,12,84612,2,1,1,104244,0
Female,65,7,118849,3,0,1,12019,1
Male,19,6,114060,4,0,1,199238,0
Female,29,7,171966,3,1,0,112978,1
Female,23,17,181721,4,1,0,181911,1
Female,60,8,62104,4,1,0,82516,0
Male,57,5,39821,3,0,0,53524,0
Male,61,3,179012,1,1,1,193056,0
Female,46,14,142007,2,0,0,150284,1
Female,47,4,12467,2,0,1,123518,0
Female,19,4,142145,2,0,0,99022,0
Male,26,6,7691,4,1,1,118518,1
Male,64,8,177610,4,1,1,30592,0
Male,19,6,130115,3,1,1,173275,0
Male,46,8,155562,1,0,0,177515,0
Female,50,19,15688,3,1,1,175619,1
Female,27,9,98505,3,1,1,101931,1
Male,51,3,50650,1,0,0,63848,1
Male,61,5,144901,4,0,1,112841,0
Female,25,13,134158,3,0,0,54610,0
Male,54,8,2590,3,0,0,39817,0
Male,50,0,170965,4,0,1,95348,0
Male,64,16,73396,2,1,1,199707,0
Male,23,12,129797,1,0,0,97524,1
Male,61,6,169248,1,1,1,152180,1
Male,57,8,67484,2,0,0,150291,0
Female,62,10,126484,1,1,0,128237,1
Male,36,2,102267,2,1,1,166389,1
Male,49,11,157367,3,0,0,13881,1
Female,44,2,38131,1,0,1,52202,1
Female,18,14,175965,1,1,1,161808,0
Female,60,9,11924,3,0,0,66623,1
Male,69,0,104191,4,0,1,69434,1
Female,50,13,141923,4,0,1,152181,0
Male,57,19,7734,3,0,1,98979,0
Male,49,5,173753,1,0,1,81185,0
Male,22,1,120405,1,0,1,185813,1
Female,34,7,5293,1,0,1,69056,0
Female,25,0,53203,2,0,0,67937,0
Female,59,3,144892,4,1,1,86567,1
Female,51,3,67827,1,1,0,173075,1
Female,26,4,178235,4,0,0,199821,1
Male,40,19,143463,4,0,1,15508,0
Male,52,8,41970,1,1,1,178857,0
Male,67,12,177895,3,0,0,71155,1
Male,24,17,30796,3,0,0,83658,0
Female,32,16,99345,4,0,1,34509,0
Female,37,0,116245,2,0,0,35497,1
Male,67,14,83127,4,1,0,155490,0
Female,42,1,36389,4,0,1,69383,0
Female,20,15,3352,3,1,0,140053,0
Male,63,19,122143,1,0,0,53159,1
Male,41,4,159244,1,1,1,56814,0
Female,51,18,142009,2,1,1,116246,1
Female,63,4,93657,3,1,1,17945,0
Male,39,1,107276,3,0,1,127926,0
Male,28,6,88672,4,0,0,142565,0
Male,65,2,197553,3,0,0,126265,0
Female,25,16,154624,4,1,0,176268,0
Male,56,2,145190,2,0,0,21187,0
Male,60,12,11290,3,0,0,26696,0
Female,52,6,25123,3,1,1,49454,0
Female,66,2,190623,4,0,0,128763,0
Female,63,14,52136,3,1,0,182917,1
Female,55,17,194958,1,0,1,153452,0
Female,25,9,117278,2,1,0,31602,0
Male,54,6,198405,1,1,0,27619,1
Male,44,8,175088,4,1,1,83298,1
Female,45,4,152499,4,1,1,168926,0
Female,57,19,2257,4,1,0,186754,0
Female,51,7,67733,2,1,1,152297,0
Female,49,13,139294,3,1,0,198155,1
Female,32,3,156259,1,0,0,141027,0
Male,61,19,151853,3,1,1,55628,0
Male,34,13,125890,4,0,0,45171,1
Male,50,11,126682,3,0,1,48789,0
Male,64,1,142076,2,0,1,66572,0
Female,63,12,107178,4,1,0,88019,0
Male,69,0,57600,3,0,0,100373,0
Female,33,19,156587,1,1,1,77905,0
Female,46,6,80952,4,0,1,143539,1
Female,26,8,134257,4,1,1,42241,0
Male,50,16,90888,2,1,1,183966,1
Female,66,12,123611,2,0,0,129115,0
Male,46,9,54476,1,1,1,89143,0
Male,30,15,96279,3,0,0,175099,0
Female,38,5,162284,3,1,1,44822,0
Female,38,15,92154,4,1,1,157989,0
Female,22,10,122537,4,0,0,27907,1
Male,27,19,179605,3,1,0,184218,1
Female,23,2,87125,3,0,1,176429,0
Male,68,8,168702,3,0,0,178259,1
Female,30,14,199678,4,0,0,49512,0
Female,18,12,74099,2,1,0,95656,0
Male,37,9,128969,2,0,0,190296,0
Male,64,19,147657,1,0,1,187540,0
Male,63,12,95833,3,0,0,15357,1
Male,25,16,49240,3,0,1,136292,0
Male,27,6,14772,3,1,1,151050,1
Male,26,5,110990,1,1,1,23616,1
Female,66,12,112315,3,0,1,84759,0
Female,58,16,98053,2,0,0,108273,0
Male,20,14,87091,3,0,1,126694,0
Female,28,3,149010,1,0,1,19422,1
Male,29,14,153055,4,0,0,149674,0
Female,27,13,143946,4,0,0,20497,1
Female,42,10,90341,2,1,0,192043,1
Male,66,3,60896,2,0,1,131482,0
Male,66,2,177281,2,0,0,57229,1
Male,42,1,32822,4,0,1,78628,0
Female,28,19,151822,3,0,1,195513,0
Male,53,9,102335,1,0,1,78127,0
Female,56,12,173155,1,0,0,197807,0
Male,43,19,117828,3,1,1,110806,1
Female,31,17,122766,4,1,1,199772,0
Female,56,15,159018,4,0,0,29476,1
Male,57,10,132624,1,1,1,82597,1
Female,18,9,73331,2,0,0,91697,0
Female,21,8,136343,2,1,0,77209,0
Male,47,11,80201,1,0,0,101200,1
Female,29,18,65651,1,0,0,73575,0
Male,52,0,101917,3,0,0,17308,1
Male,30,17,160066,3,1,0,119941,0
Male,69,13,27186,3,1,1,43267,0
Male,48,0,30267,3,0,0,108629,0
Female,55,16,39140,3,0,1,39224,0
Female,60,10,156007,3,1,1,130721,0
Female,40,19,31748,2,0,1,76423,0
Male,21,14,90139,1,0,1,117491,0
Female,69,3,134909,4,0,0,86768,1
Female,33,14,64875,3,1,1,43696,0
Male,24,13,193766,2,1,0,70312,0
Male,39,0,140682,1,0,1,79939,0
Female,46,8,28615,1,0,0,24992,1
Male,28,6,104135,1,1,0,149062,1
Male,50,10,153419,3,0,1,54215,0
Male,46,1,34062,3,0,0,92544,1
Male,56,1,55122,4,0,0,14344,1
Female,29,5,179503,3,0,0,61523,0
Male,24,18,73086,1,1,0,162155,1
Male,56,19,28205,1,0,1,165706,0
Male,59,13,18459,2,0,1,146188,1
Male,65,2,154822,2,0,1,69660,0
Male,43,6,27729,4,1,1,117773,1
Male,57,6,38585,2,1,0,51646,0
Male,26,3,83698,4,1,1,14610,0
Male,58,4,45635,2,0,1,190756,0
Female,51,16,175926,1,0,0,70519,1
Male,62,3,29104,3,0,0,47265,1
Female,30,12,14770,3,1,1,144924,1
Male,53,15,128750,4,1,1,107222,1
Male,42,15,122245,3,0,1,29788,1
Male,41,1,124011,3,0,0,17724,1
Male,61,17,149029,2,1,1,59725,0
Female,34,0,55178,1,0,0,191789,0
Male,19,17,95155,3,0,0,56026,1
Male,30,7,20828,1,0,1,151069,0
Female,48,10,17171,2,1,0,59588,0
Female,46,14,192537,2,0,0,20695,0
Male,67,15,144218,3,1,1,53422,1
Female,45,16,123249,3,0,0,73442,0
Female,44,16,177338,2,1,0,142470,0
Female,32,11,177011,2,1,0,118050,1
Male,48,9,14202,4,1,1,83227,0
Male,57,19,168214,4,0,0,189572,1
Male,32,5,194900,1,0,0,86479,0
Female,50,7,87367,2,0,0,89462,0
Male,37,12,59046,1,1,1,70273,1
Female,59,1,9849,2,1,1,55817,0
Male,29,18,190344,1,0,1,71171,0
Male,54,9,151511,4,1,1,153185,1
Female,26,3,78872,2,1,1,171206,0
Male,40,11,35344,2,0,1,144338,0
Female,25,17,184348,1,1,1,147480,0
Female,49,6,136123,1,0,0,24842,0
Male,65,19,180546,3,0,0,152208,1
Female,31,3,75604,3,1,1,144569,0
Male,44,6,148039,4,0,1,71415,0
Male,42,9,152845,2,1,1,31340,0
Female,30,14,96550,2,0,0,175814,1
Male,38,11,74383,1,0,0,117362,0
Female,62,0,41182,4,0,0,105330,0
Male,48,19,116810,2,0,0,78070,1
Male,54,17,194661,4,0,1,66725,1
Male,65,15,24180,3,0,0,57018,0
Male,60,4,195444,1,0,0,132907,1
Male,22,18,51372,2,1,0,45985,1
Female,30,3,103427,1,0,1,194900,0
Female,45,5,69086,3,0,1,70341,0
Female,60,16,22163,4,1,1,196619,0
Female,42,6,194161,4,1,0,99249,0
Female,68,6,119616,3,0,0,187054,0
Female,52,8,32934,3,1,0,89712,0
Male,64,12,55595,2,0,1,29075,0
Male,56,19,26592,2,0,1,131229,0
Female,24,13,23039,2,1,0,160798,0
Female,55,15,195171,2,1,0,11555,0
Male,49,8,108305,2,0,1,157731,0
Male,20,14,89262,4,1,0,136562,0
Male,62,4,128383,2,0,0,172038,1
Female,56,17,34018,3,0,0,166995,1
Female,54,19,53158,3,1,1,78625,0
Female,67,7,135630,2,0,1,83114,0
Male,39,14,32174,3,1,1,132656,1
Male,25,8,95941,1,1,1,169039,1
Female,34,18,173703,4,1,1,126292,1
Female,69,5,198759,4,0,1,33185,0
Male,44,3,103381,2,0,1,181564,0
Male,50,10,146624,1,0,1,138877,1
Male,63,9,166137,2,1,1,184099,1
Male,34,2,107532,2,0,0,44594,1
Female,59,0,133686,3,1,0,133126,1
Male,29,11,34647,4,1,0,27754,0
Male,65,14,57940,1,0,0,54507,1
Male,63,14,131692,3,1,1,31512,1
Female,44,13,154154,4,0,0,146883,0
Female,65,6,152963,4,1,0,44459,1
Male,25,16,106566,2,0,0,180514,1
Male,40,18,62395,1,1,1,167798,0
Male,59,6,50955,2,1,0,74757,0
Female,66,2,32314,3,0,0,111694,1
Female,46,2,154572,2,0,0,19862,1
Female,67,17,53685,2,0,1,108340,1
Male,37,19,123947,4,0,0,119912,1
Female,33,13,64783,4,0,1,45107,0
Male,34,2,100229,3,1,1,98080,1
Male,33,6,50189,4,1,0,155497,0
Male,36,6,93554,4,0,1,44139,0
Female,25,4,19567,4,0,1,43444,0
Male,55,2,157050,2,1,0,138443,0
Female,55,17,76089,1,1,1,141324,0
Female,46,14,140702,3,0,0,111168,0
Male,58,19,143075,2,0,0,126304,1
Male,53,13,41444,3,0,0,20208,0
Female,43,3,86184,2,1,1,94151,0
Male,48,7,162679,3,1,0,65585,1
Female,61,12,24821,4,1,0,92680,0
Male,29,7,14601,3,1,0,95206,0
Female,34,14,176976,1,0,1,49069,1
Female,32,16,112882,3,0,0,66218,0
Female,26,4,71657,1,0,1,164290,0
Female,56,19,169629,3,1,1,174232,1
Male,59,3,183595,4,1,0,185574,0
Male,65,10,81846,3,0,1,35006,0
Female,29,17,50502,2,0,0,136610,0
Female,49,9,123409,4,1,1,49916,0
Male,42,16,22098,4,0,0,35667,0
Male,56,14,176974,2,0,0,86427,0
Male,35,5,118502,4,1,1,57688,0
Male,32,15,170325,4,0,0,24414,1
Male,49,14,75516,2,1,0,134668,0
Male,23,7,44280,4,0,1,28564,0
Female,61,8,8951,4,0,1,15316,0
Male,60,10,8117,4,0,1,54056,0
Male,69,1,25979,4,1,1,169262,0
Female,52,12,16915,3,1,1,98353,0
Male,51,3,59261,4,1,0,52239,1
Male,55,8,118825,4,1,0,177848,1
Male,22,4,98902,4,0,0,82909,1
Male,35,18,72964,3,1,1,72938,0
Male,33,2,35677,1,0,1,189182,1
Female,25,2,49830,4,0,0,189267,1
Male,42,5,183608,1,0,1,46054,1
Female,49,9,8922,1,0,0,112821,1
Female,43,4,96696,2,0,0,139581,0
Male,69,2,67561,2,0,1,29012,1
Female,39,6,13220,1,0,1,92458,0
Male,48,17,177030,3,1,1,28164,0
Female,60,7,53380,4,0,1,16605,0
Female,27,0,133838,4,1,1,87254,0
Male,29,3,121449,4,0,1,189181,0
Male,45,6,164231,2,1,0,176188,1
Male,23,13,10935,2,0,1,157217,0
Male,37,12,3784,4,1,0,162863,1
Male,22,9,151293,1,0,0,26120,1
Female,40,17,160251,2,1,0,164625,0
Female,26,0,18069,4,1,1,126648,0
Female,46,3,121185,1,1,0,157434,0
Female,33,15,35682,4,0,1,124140,0
Female,63,15,187340,2,0,1,49865,1
Female,39,17,111547,3,1,1,95482,1
Female,25,7,94303,3,1,1,178921,0
Male,37,9,127081,2,0,1,80437,0
Male,68,15,77818,1,0,0,118996,0
Female,31,10,151182,4,0,1,143557,0
Female,56,5,111269,2,0,0,69789,1
Male,54,0,162304,1,0,1,132863,0
Male,67,11,44273,4,1,1,108952,0
Male,51,5,55210,4,1,1,20461,1
Male,28,12,73191,2,1,0,67042,0
Female,57,16,29461,4,1,0,89548,1
Male,50,0,4610,3,0,0,171203,1
Female,48,7,56973,3,0,0,62967,0
Female,61,7,138655,4,1,1,114583,1
Female,51,10,25583,2,0,1,150815,0
Male,67,13,148773,4,0,0,170519,0
Male,24,9,6880,2,1,0,134182,0
Female,66,14,89257,2,1,0,12632,1
Female,40,6,182917,3,0,0,165359,1
Female,63,6,112024,3,1,1,37108,0
Male,24,9,72417,1,0,1,109572,0
Female,42,3,3722,2,1,1,54049,0
Male,20,17,20077,4,0,0,82556,1
Female,55,9,80868,2,1,0,46395,1
Female,37,18,127430,3,0,1,159596,0
Female,51,13,13229,2,0,0,48270,0
Male,66,12,73338,1,0,0,196232,1
Male,61,14,192751,4,1,0,49190,1
Female,61,15,142511,2,0,1,15846,1
Male,47,1,166974,4,0,0,95440,0
Female,34,3,2598,4,1,1,120150,0
Male,27,17,92297,3,1,0,149884,1
Male,52,16,135124,2,0,0,80943,0
Male,37,9,12741,4,0,1,127211,0
Female,35,8,69360,3,1,1,145839,0
Male,62,14,36288,1,1,1,163100,0
Male,61,11,132321,1,0,1,159875,1
Female,44,8,154042,2,0,0,20971,0
Female,66,13,15565,4,1,0,189631,1
Female,53,12,56995,2,0,1,109242,1
Female,40,5,51656,4,0,1,96850,1
Male,49,18,193206,3,0,0,196576,1
Male,27,3,45765,1,1,0,74481,1
Male,28,19,133086,1,1,0,73486,1
Male,55,16,114794,1,0,1,74840,1
Male,23,18,108987,1,0,1,89208,0
Female,58,2,145084,2,0,0,52991,0
Male,64,13,57498,4,1,1,165067,0
Male,51,16,68776,2,0,0,165520,0
Male,53,12,123675,3,1,1,41088,1
Female,54,8,61711,1,0,1,13177,0
Female,34,0,42530,4,1,0,168419,0
Male,57,16,149090,2,0,0,156756,0
Female,57,15,128236,4,1,1,31735,1
Female,29,17,17916,2,1,0,15100,1
Female,38,1,40376,4,0,1,160340,0
Female,57,13,110713,4,1,0,52691,1
Female,36,16,116128,1,0,0,89164,1
Female,20,2,196118,2,1,1,147479,0
Female,35,1,189814,3,0,0,34054,1
Male,68,7,85566,4,1,1,181270,0
Male,36,1,77125,3,1,1,167604,0
Female,64,1,87519,1,0,1,185519,0
Male,23,8,12437,3,1,1,105120,0
Male,33,19,62146,4,0,0,93611,0
Female,25,5,27618,4,0,1,169813,0
Male,65,11,181839,4,0,1,150521,1
Female,35,8,9705,2,1,1,133311,0
Female,69,6,188218,3,1,0,162629,1
Female,65,11,80912,2,1,1,167731,0
Male,60,4,51750,4,0,1,144977,1
Male,56,15,44379,4,0,0,179886,1
Male,66,4,52682,1,1,1,179920,1
Male,66,11,195785,1,0,1,196380,0
Female,29,19,105894,4,1,0,131502,1
Female,62,8,187991,2,1,1,82220,0
Male,27,6,60384,2,0,1,175944,0
Female,24,18,130512,4,0,0,150448,0
Female,63,19,51128,3,0,0,57881,1
Male,18,10,132907,2,0,0,96245,0
Female,66,11,21283,4,1,1,154190,0
Male,53,2,49506,1,0,1,39888,1
Female,38,16,184697,4,0,0,104827,1
Male,54,6,167035,2,0,1,57460,0
Female,69,9,125007,4,1,0,121873,1
Female,41,14,140251,3,0,1,199037,0
Male,42,1,94440,3,0,0,169361,1
Male,24,12,106649,2,1,0,51594,1
Male,59,3,11955,4,1,0,37588,0
Male,34,17,138270,3,1,1,65013,0
Female,46,0,198228,3,0,0,176180,0
Female,47,1,44588,1,1,0,177656,0
Male,24,1,142838,2,1,1,68172,1
Female,50,3,96626,1,0,0,176121,1
Male,24,2,184642,1,0,1,66615,1
Male,41,16,69874,3,1,0,81358,0
Female,28,13,179751,4,0,0,35112,1
Female,26,1,115117,1,0,0,101514,1
Male,29,15,136373,2,1,0,26037,1
Male,52,10,146216,2,0,0,18996,0
Male,21,12,144856,4,0,0,33066,1
Female,53,0,67959,2,1,0,100963,0
Female,45,1,8272,1,1,1,135105,0
Female,30,1,132645,4,0,0,50865,0
Female,40,4,24419,2,1,1,190779,1
Male,36,3,48555,2,1,1,136023,0
Male,59,11,136248,1,0,1,149139,1
Male,54,2,167233,1,0,1,140555,1
Male,56,19,194512,1,0,1,146413,0
Male,41,9,189934,1,1,1,162499,0
Male,33,19,122082,4,1,0,36440,1
Female,50,17,146236,4,0,0,91163,0
Female,29,9,25379,4,0,0,98738,1
Male,51,0,18368,3,0,0,89877,1
Male,24,5,163843,1,0,0,29314,1
Female,28,10,196022,1,1,1,184659,1
Female,48,1,171317,4,1,1,100365,1
Female,46,6,104302,2,1,1,144592,1
Female,30,19,98906,2,1,0,190282,1
Male,48,17,43327,1,1,0,173208,0
Male,19,18,177526,1,1,0,193926,1
Male,56,3,93787,4,0,0,160063,0
Male,32,12,177813,1,1,1,15110,1
Male,28,17,31977,2,1,1,187342,0
Female,51,19,6714,2,1,0,182296,0
Male,56,12,106680,1,1,1,110011,1
Female,21,18,77237,4,0,0,94213,0
Male,28,16,145963,4,0,0,45252,1
Male,46,0,52299,2,1,0,61887,0
Male,19,5,196239,4,0,1,173655,0
Male,33,18,65124,2,0,1,86251,0
Male,56,19,93052,1,0,1,95375,0
Female,30,0,189711,2,0,0,125625,1
Female,54,7,40912,1,1,0,43645,1
Female,34,16,114742,4,1,0,53664,0
Male,38,14,68446,3,1,1,84274,0
Male,61,17,61516,3,1,0,176302,0
Female,36,6,125223,3,1,0,136083,0
Male,24,15,175322,2,0,1,47261,1
Male,55,6,167188,3,1,0,107432,1
Female,25,16,83521,2,1,1,34365,0
Male,30,3,153223,4,0,1,120127,1
Female,54,11,125673,1,0,0,58817,1
Male,19,12,71366,3,1,0,163403,0
Female,58,3,175369,2,0,0,165877,1
Male,28,0,40888,4,1,0,170446,1
Male,41,0,56195,4,0,1,158883,0
Female,23,6,84010,3,1,1,114591,0
Male,43,8,185406,4,1,1,159155,0
Male,24,0,98474,4,1,1,56610,1
Female,56,15,129986,4,1,1,153233,1
Male,36,17,68345,2,0,1,155475,0
Female,23,14,170833,4,1,1,126833,1
Male,60,5,122617,4,1,0,82494,1
Male,46,1,158002,4,1,0,194496,0
Male,60,8,59117,4,1,0,35805,1
Male,56,3,23095,4,0,0,104506,1
Female,19,12,3991,2,0,0,20468,0
Male,36,10,23519,4,1,0,21135,1
Female,21,12,26657,4,1,1,199046,0
Male,23,10,826,1,0,0,137056,1
Male,66,18,173697,4,1,0,73135,1
Male,54,7,82049,4,1,1,74699,0
Male,45,6,17801,2,0,1,161227,0
Female,47,15,160918,4,0,0,76036,1
Female,24,2,39566,2,0,1,139729,1
Female,26,16,154229,3,1,0,31990,0
Female,42,17,159435,4,1,1,163063,1
Male,50,14,181631,1,1,0,187117,0
Female,18,16,130794,2,1,0,29134,0
Female,68,10,136208,3,0,0,60464,1
Male,23,4,189009,1,0,1,94073,1
Male,35,15,17421,2,0,1,178576,0
Male,27,14,78027,3,0,0,141680,0
Male,45,9,7546,1,1,1,185075,0
Female,28,13,71439,4,1,1,159119,1
Female,50,1,177695,1,0,0,144366,0
Male,18,15,16406,1,1,0,126685,0
Male,30,18,130209,1,0,1,102541,1
Male,54,7,9825,2,0,1,90709,0
Female,37,14,34173,4,1,0,163478,0
Female,18,9,55619,4,1,1,95105,0
Male,69,4,83114,2,1,1,175371,1
Male,20,19,107071,1,1,1,57043,1
Female,35,15,138995,4,1,0,170822,0
Male,58,11,34374,1,1,1,178056,0
Male,31,12,192785,4,1,1,66536,0
Female,48,8,172483,2,1,0,13706,1
Male,44,16,64368,3,0,1,152338,0
Female,34,19,8316,1,0,0,96422,1
Male,63,11,10556,4,1,0,133555,0
Male,46,4,141130,4,1,0,188616,1
Female,53,11,104554,4,0,0,85382,1
Female,54,0,156554,2,0,0,88255,1
Male,43,19,44494,2,0,0,96924,1
Female,34,15,156077,3,0,1,55116,0
Male,39,11,84671,2,1,0,95464,0
Male,42,8,32481,1,0,1,187398,0
Female,19,12,28401,2,0,0,79354,0
Male,39,16,40431,4,0,0,18087,0
Male,22,16,64459,1,0,1,131770,1
Female,21,3,90473,2,1,0,111747,0
Female,53,13,123311,1,0,0,189488,1
Male,23,18,120327,1,1,0,97629,1
Female,69,6,179576,2,1,0,76583,0
Female,38,2,134295,1,1,1,53413,0
Female,30,0,40149,4,1,0,94580,1
Female,54,11,12863,4,1,0,91530,0
Male,42,14,103488,2,0,0,167910,0
Male,43,10,160636,2,1,1,140393,0
Male,56,9,22499,4,0,0,49034,0
Female,37,1,89218,2,0,0,100875,0
Female,50,3,32132,4,1,1,151631,0
Female,31,16,126272,1,1,0,198301,1
Female,53,16,135605,2,0,1,144480,0
Female,34,7,80096,3,1,1,33878,0
Female,38,13,165481,4,1,1,159140,1
Female,63,3,154059,4,1,1,187216,1
Male,33,5,10633,1,0,1,168381,0
Male,63,18,187279,3,0,0,173463,0
Female,33,3,181607,3,1,0,101025,1
Female,37,2,3996,3,1,1,196099,0
Female,46,19,131086,4,1,0,103243,0
Male,45,5,1674,4,0,0,98647,1
Male,25,6,168939,3,1,1,92462,1
Female,41,13,57251,2,1,1,176043,1
Female,20,11,186781,3,1,0,94855,1
Male,42,15,120162,1,1,0,133300,1
Male,36,19,148936,3,0,1,135250,1
Male,50,7,26321,3,1,0,82812,0
Male,19,1,155154,3,1,1,64851,1
Female,32,12,40131,2,0,1,59698,1
Male,39,7,135282,3,1,1,31345,0
Male,27,19,115663,3,1,0,180424,1
Female,35,15,195658,4,0,1,67797,0
Male,39,3,83605,3,1,1,61843,1
Male,63,15,34851,1,0,1,19949,0
Male,66,19,26865,4,1,1,47542,0
Female,44,5,83606,2,1,1,173899,0
Male,30,3,135230,4,1,0,101529,1
Female,50,15,121497,2,0,0,135040,1
Female,22,12,57852,2,1,0,140268,0
Male,43,4,49339,1,0,1,93258,0
Male,30,14,101086,3,0,0,100578,0
Male,44,7,20572,1,0,1,148073,0
Male,31,6,135172,4,0,0,17948,1
Female,41,13,175541,2,0,0,107410,1
Male,20,6,81061,4,0,1,94391,0
Male,64,6,191933,2,1,0,166367,1
Male,68,17,18456,4,1,0,166883,0
Female,66,9,55803,2,1,0,51522,1
Male,47,17,65633,1,1,1,183014,0
Male,52,13,36232,2,0,0,70310,0
Female,65,9,67323,3,1,1,170297,0
Female,31,6,106067,1,1,1,121350,0
Male,29,6,152860,3,0,1,116405,0
Male,45,6,16092,4,1,0,60882,0
Male,61,4,1132,4,0,0,161795,1
Male,46,0,131024,2,1,1,83415,0
Male,60,13,13068,2,1,1,85085,0
Female,34,17,178473,4,0,0,129913,1
Female,57,12,179598,1,1,0,140985,0
Male,66,7,190030,3,1,0,175802,1
Male,38,7,115729,4,1,0,25136,0
Female,40,9,76593,1,1,1,115550,0
Male,37,16,55041,3,0,0,52148,0
Male,28,5,63372,2,1,1,81501,0
Male,51,14,67562,1,0,1,121672,1
Male,27,14,92099,1,0,0,53967,0
Male,27,15,64046,4,1,0,179147,0
Female,60,7,199158,3,0,0,29507,1
Male,23,18,128088,4,1,0,111447,0
Male,53,19,96458,2,0,0,111104,1
Male,41,14,138161,2,0,0,190547,1
Female,29,2,16623,3,0,0,173153,1
Female,60,5,49641,3,0,1,126890,1
Female,40,7,12043,3,1,1,98122,0
Female,44,15,66572,4,1,0,143414,0
Male,62,14,195208,3,1,1,136273,0
Female,54,12,124218,3,1,1,54360,0
Male,23,19,86700,4,0,0,20167,0
Male,18,14,57061,2,1,1,72853,1
